reason_code,network,has_3ds_auth,has_delivery_proof,has_avs_cvv_match,has_ip_device_fingerprint,has_prior_comms,has_signed_receipt,has_usage_logs,days_remaining,days_since_transaction,repeat_dispute_count,transaction_amount_inr,merchant_category,evidence_completeness_score,outcome
amex_F24,amex,1,0,1,1,1,0,0,45,26,0,2953.97,retail,1,1
rupay_1085,rupay,0,0,1,0,1,0,0,33,4,0,10638.21,retail,2,1
rupay_1085,rupay,1,0,1,0,0,0,0,41,106,0,553.85,healthcare,0,0
rupay_ru02,rupay,1,1,1,1,0,0,1,40,8,0,2327.52,saas,1,1
visa_13.5,visa,1,0,1,1,1,1,0,26,120,0,1968.73,saas,2,1
mc_4812,mc,0,1,0,0,0,0,1,27,26,0,6160.09,saas,2,1
rupay_1065,rupay,1,1,0,0,1,0,0,20,109,0,10850.21,ecommerce,2,1
mc_4837,mc,0,0,1,0,1,0,0,24,99,4,4601.58,saas,1,0
visa_11.2,visa,1,1,1,1,1,1,0,18,87,1,3253.18,fintech,2,1
rupay_1062,rupay,1,0,0,1,1,0,1,20,84,0,8136.14,travel,1,1
visa_10.2,visa,1,1,1,1,0,0,0,14,91,0,1537.8,saas,2,1
amex_F31,amex,1,0,1,0,1,0,1,10,98,0,29339.73,fintech,2,1
visa_12.6.1,visa,1,0,0,1,0,0,0,6,38,4,3728.84,travel,2,0
amex_F24,amex,0,1,1,0,1,0,1,15,86,1,2506.25,retail,1,1
rupay_1085,rupay,1,1,1,1,0,0,0,19,18,0,6015.08,saas,0,0
mc_4850,mc,1,0,1,0,1,0,0,6,110,5,21057.05,travel,2,0
amex_A01,amex,1,1,1,0,1,1,0,30,79,0,9713.2,retail,2,1
disc_DP,disc,1,0,0,1,1,0,0,35,31,1,2299.46,healthcare,2,1
visa_11.1,visa,1,1,0,1,1,1,0,45,48,0,10190.21,healthcare,2,1
amex_F29,amex,1,0,1,1,0,0,0,13,49,4,1445.76,travel,1,0
visa_12.6.1,visa,0,1,1,0,0,1,0,37,30,0,6262.36,healthcare,2,1
rupay_1085,rupay,1,1,0,1,0,1,0,18,57,0,4665.75,retail,0,0
visa_13.3,visa,0,0,0,0,0,0,0,25,30,1,4394.11,fintech,0,0
rupay_ru01,rupay,1,0,1,0,0,0,0,1,99,0,26819.08,saas,1,1
rupay_1085,rupay,1,0,0,1,1,0,0,37,98,0,1804.1,saas,2,1
visa_13.7,visa,1,0,1,1,0,0,1,14,3,0,18101.51,travel,2,1
visa_12.6.1,visa,0,1,1,0,0,0,0,20,71,0,5905.4,travel,2,1
rupay_ru01,rupay,0,1,1,0,0,0,0,17,93,2,2859.03,retail,1,0
amex_M49,amex,0,0,1,1,0,0,1,37,89,1,7651.29,travel,2,1
rupay_1065,rupay,1,0,0,1,0,0,0,7,14,0,11671.49,ecommerce,2,0
mc_4841,mc,0,1,0,1,1,0,0,2,14,0,1636.57,travel,1,0
rupay_1085,rupay,0,1,0,1,1,0,1,25,66,1,941.67,ecommerce,2,1
rupay_1065,rupay,1,0,0,1,1,0,1,37,96,1,6135.72,retail,2,0
visa_12.1,visa,1,0,0,0,0,0,0,29,32,1,1700.87,saas,2,1
visa_13.4,visa,1,0,1,1,1,0,0,32,21,1,2514.77,ecommerce,2,1
visa_10.4,visa,0,0,1,0,1,0,0,17,11,0,11240.07,retail,1,0
amex_C04,amex,0,1,0,1,0,0,1,1,91,3,1490.49,healthcare,0,0
rupay_ru02,rupay,1,1,0,1,0,1,1,38,76,1,33085.42,ecommerce,2,1
rupay_ru01,rupay,1,1,1,1,0,0,0,1,16,2,15867.15,ecommerce,2,1
visa_10.3,visa,1,0,0,1,0,0,1,2,67,2,6908.38,travel,0,0
rupay_1085,rupay,1,0,1,1,0,0,1,34,99,0,410.0,travel,0,0
visa_13.3,visa,1,1,1,0,1,0,0,14,104,0,15690.94,healthcare,2,1
rupay_ru01,rupay,1,0,1,1,1,0,0,29,78,4,653.87,travel,1,0
mc_4808,mc,0,1,0,1,0,0,1,7,92,0,2124.63,healthcare,2,1
mc_4812,mc,1,1,1,0,0,0,0,36,14,2,21343.28,healthcare,2,0
visa_10.5,visa,1,0,0,0,0,1,1,7,82,0,8914.94,ecommerce,0,0
mc_4863,mc,0,1,1,0,1,0,1,45,70,1,5645.1,fintech,0,0
mc_4850,mc,1,0,1,1,1,1,0,8,114,3,10847.57,ecommerce,2,1
amex_C14,amex,1,0,0,0,1,0,0,32,87,1,7349.94,saas,2,1
visa_10.1,visa,1,1,1,1,1,1,0,8,54,0,26717.45,saas,2,1
amex_F10,amex,1,1,1,1,1,0,0,3,56,0,2379.34,retail,0,1
visa_10.5,visa,0,1,1,0,0,0,0,43,96,0,5722.21,fintech,1,1
rupay_ru01,rupay,0,0,1,1,1,0,0,11,39,0,11710.87,travel,1,1
amex_F30,amex,1,0,1,1,0,0,0,22,56,0,3187.26,ecommerce,2,1
visa_13.8,visa,0,0,0,1,0,1,1,4,11,1,2324.13,healthcare,0,1
rupay_1065,rupay,1,0,1,1,0,0,1,42,114,0,10693.64,ecommerce,2,1
visa_10.1,visa,0,1,0,1,0,0,0,35,68,0,3239.47,saas,2,1
visa_13.2,visa,1,1,1,1,1,0,1,15,119,1,3772.2,travel,2,1
amex_F29,amex,0,0,0,0,0,1,0,28,34,0,3079.03,saas,0,0
mc_4834,mc,1,0,1,0,0,1,1,43,48,2,4097.95,healthcare,2,1
visa_10.1,visa,1,0,1,1,0,0,1,34,96,0,4241.56,healthcare,2,1
mc_4841,mc,0,0,0,1,1,0,1,1,42,0,3787.65,healthcare,2,1
amex_P05,amex,1,1,1,1,0,1,0,3,5,2,1263.61,healthcare,2,0
rupay_ru02,rupay,1,0,0,1,1,0,0,40,8,0,6158.99,travel,0,1
visa_13.7,visa,0,0,1,1,0,0,1,22,27,0,3464.17,saas,2,1
mc_4812,mc,1,0,1,0,1,0,0,41,61,1,2039.91,travel,2,1
rupay_ru02,rupay,1,1,1,1,1,0,1,39,94,0,15416.81,travel,1,0
amex_C05,amex,1,1,1,0,0,1,0,26,11,4,7743.61,travel,0,0
mc_4870,mc,1,0,1,0,0,0,0,27,118,1,1608.73,travel,2,1
mc_4808,mc,1,1,0,0,1,0,0,24,72,3,8759.43,retail,2,1
amex_M49,amex,1,1,1,1,0,0,1,43,1,2,5542.15,retail,2,1
mc_4850,mc,1,1,0,0,0,0,0,14,62,1,26417.42,healthcare,2,1
visa_10.3,visa,0,0,0,1,0,1,1,16,9,5,35801.07,retail,2,0
mc_4871,mc,0,0,1,0,0,0,0,26,76,0,24645.01,retail,2,1
disc_AA,disc,0,1,0,1,1,0,1,1,45,5,16100.78,travel,1,0
amex_R03,amex,1,0,0,1,1,0,1,22,29,8,4194.96,travel,0,0
visa_10.5,visa,0,1,1,0,0,0,1,11,59,0,1468.46,retail,1,0
mc_4841,mc,1,1,1,1,1,0,0,44,31,0,9061.08,ecommerce,1,1
visa_13.3,visa,1,1,1,0,1,0,0,9,58,1,7118.46,travel,2,1
visa_13.6,visa,1,1,1,0,1,1,0,34,40,0,7455.3,ecommerce,2,0
mc_4871,mc,1,0,1,1,0,0,0,36,118,3,10579.19,healthcare,2,1
mc_4870,mc,0,0,0,0,0,0,0,14,99,0,1275.02,saas,2,1
visa_12.5,visa,0,1,1,0,1,0,0,18,89,0,3584.02,travel,0,0
mc_4850,mc,1,0,1,1,0,0,1,33,103,0,19539.58,retail,2,0
visa_12.5,visa,1,0,1,1,0,0,0,12,10,0,4634.61,healthcare,0,1
mc_4808,mc,0,1,0,1,1,0,1,12,50,0,602.6,ecommerce,2,1
visa_12.1,visa,1,0,1,1,1,0,0,36,48,4,644.8,travel,2,1
amex_C02,amex,1,1,0,1,1,0,0,7,85,0,19272.47,saas,2,0
mc_4841,mc,0,0,1,1,0,0,0,16,110,2,8245.8,saas,0,0
rupay_ru02,rupay,1,0,0,1,1,0,1,37,39,0,24480.19,ecommerce,0,0
visa_13.9,visa,1,1,1,1,1,0,0,18,106,0,9693.22,fintech,2,1
rupay_1065,rupay,1,0,0,1,1,0,0,21,91,0,3454.63,healthcare,2,1
rupay_ru02,rupay,1,1,1,1,0,0,0,32,20,0,3427.33,travel,1,0
visa_13.9,visa,1,1,1,0,1,0,1,13,107,0,10278.87,travel,2,1
rupay_1065,rupay,0,1,1,0,0,1,0,16,7,0,4386.3,travel,2,1
visa_13.5,visa,1,1,1,1,0,0,1,19,53,2,3383.97,retail,2,1
visa_11.1,visa,0,1,1,1,1,1,1,31,104,0,20556.12,travel,2,0
mc_4863,mc,1,1,1,0,0,0,1,44,32,1,610.08,retail,0,1
visa_10.5,visa,1,1,1,1,0,0,0,35,32,2,2851.79,saas,2,1
rupay_1085,rupay,1,0,1,1,0,0,0,16,49,1,27999.55,healthcare,0,0
visa_13.3,visa,1,0,1,1,0,1,1,9,15,1,10426.92,retail,0,0
disc_RM,disc,1,0,1,1,1,1,0,38,77,4,8007.02,healthcare,2,1
visa_10.3,visa,1,0,1,1,0,0,0,9,6,1,4196.93,ecommerce,0,1
rupay_ru02,rupay,1,0,1,0,0,0,0,41,51,0,161.14,travel,0,0
mc_4855,mc,1,1,1,1,0,0,0,26,73,0,226.93,fintech,1,1
visa_13.1,visa,1,0,1,1,0,0,1,36,75,1,8526.47,saas,1,0
visa_13.7,visa,0,1,1,1,0,0,1,9,68,0,9314.16,travel,2,1
visa_13.5,visa,0,0,1,0,1,0,0,26,74,0,8215.06,saas,2,1
rupay_ru02,rupay,0,1,1,0,0,1,1,24,96,0,141.48,saas,2,1
rupay_1062,rupay,0,1,0,1,0,1,0,38,64,2,11439.12,ecommerce,1,0
mc_4808,mc,1,1,1,1,0,0,0,41,50,2,181.33,ecommerce,2,1
visa_11.3,visa,1,1,0,1,0,0,0,39,61,1,292.91,healthcare,2,1
visa_12.1,visa,1,0,1,1,1,0,0,29,16,0,3487.44,healthcare,2,1
rupay_1065,rupay,0,0,1,1,1,1,0,28,38,1,5032.83,healthcare,2,1
amex_C02,amex,0,0,0,0,1,0,0,40,83,0,4325.8,fintech,2,1
visa_13.1,visa,1,1,0,0,1,0,1,30,108,0,2474.86,fintech,1,0
amex_F14,amex,1,0,0,1,0,0,1,28,42,5,15229.25,healthcare,0,0
amex_A01,amex,0,0,1,0,0,0,0,45,25,0,1700.12,retail,2,1
visa_10.1,visa,1,1,1,1,0,0,0,4,95,1,2886.82,travel,2,1
visa_13.8,visa,1,1,1,0,0,0,0,8,88,1,2048.63,ecommerce,0,1
rupay_1085,rupay,1,0,1,0,1,1,1,36,47,0,3703.72,saas,2,1
visa_12.6.1,visa,1,1,0,1,1,0,1,35,33,3,19658.77,travel,2,1
rupay_ru01,rupay,0,1,1,0,0,0,1,13,84,0,1651.08,retail,1,1
amex_F31,amex,0,1,0,1,0,1,0,23,76,1,36628.66,ecommerce,2,1
mc_4855,mc,1,1,1,0,1,1,1,23,5,0,9198.13,fintech,2,1
rupay_ru02,rupay,1,1,1,0,0,1,0,13,116,2,4632.05,travel,2,0
rupay_1062,rupay,1,1,1,1,0,1,0,19,58,0,6198.05,fintech,1,0
mc_4863,mc,1,0,0,0,0,0,0,40,19,4,1842.51,saas,0,1
visa_11.3,visa,1,1,0,0,0,1,0,41,67,3,5726.74,healthcare,2,0
mc_4837,mc,0,0,1,1,1,0,1,11,78,3,5092.86,travel,1,0
mc_4863,mc,0,0,1,1,0,0,0,39,92,2,7148.35,saas,0,0
visa_10.5,visa,1,0,0,0,1,1,0,36,39,0,627.67,ecommerce,0,1
visa_10.1,visa,1,1,0,1,1,1,1,1,21,1,4766.88,travel,2,1
mc_4853,mc,0,0,0,0,0,1,1,15,79,1,13355.05,healthcare,0,0
mc_4837,mc,0,1,1,1,1,0,0,14,47,0,15216.47,saas,2,1
rupay_1085,rupay,1,0,0,1,0,1,0,44,65,0,38760.23,retail,0,0
amex_A02,amex,0,1,1,1,0,1,0,24,1,0,13227.32,ecommerce,2,1
mc_4850,mc,0,1,1,1,0,1,0,2,5,4,2437.05,fintech,2,0
visa_10.3,visa,1,1,1,1,1,0,1,29,24,2,1616.54,travel,0,1
mc_4850,mc,0,0,0,1,0,0,1,29,120,0,4858.83,ecommerce,2,1
rupay_1065,rupay,0,1,1,1,1,0,1,19,22,0,299.26,retail,2,1
rupay_1065,rupay,1,1,1,1,1,0,1,29,61,0,414.45,healthcare,2,1
rupay_1085,rupay,0,1,1,1,1,1,1,26,40,0,7800.01,travel,2,1
rupay_ru02,rupay,1,1,1,0,1,1,0,23,36,1,2996.35,fintech,2,1
visa_11.3,visa,1,1,0,1,0,0,1,37,99,0,3850.12,healthcare,2,1
visa_10.4,visa,1,0,1,1,0,1,0,21,48,1,13763.21,travel,1,1
mc_4812,mc,1,0,1,1,0,1,1,31,91,0,19403.0,travel,2,1
rupay_1085,rupay,0,0,0,1,1,0,0,17,38,0,7096.3,healthcare,2,1
mc_4863,mc,1,0,1,1,0,1,1,12,94,0,3669.8,ecommerce,2,1
amex_C08,amex,1,0,1,0,0,0,1,38,17,3,6941.81,ecommerce,1,0
visa_11.2,visa,1,0,1,0,0,0,0,37,88,0,2726.95,travel,2,1
visa_13.9,visa,1,1,1,1,1,0,0,36,100,0,7352.01,healthcare,2,1
mc_4863,mc,1,0,0,0,0,0,0,23,78,1,10958.71,travel,0,1
rupay_ru01,rupay,1,0,0,1,0,1,0,21,96,0,9517.25,retail,1,1
visa_13.7,visa,1,1,0,0,0,0,1,10,116,4,3589.27,travel,2,0
rupay_1065,rupay,1,0,1,1,1,1,1,7,119,1,6992.44,travel,2,1
mc_4837,mc,1,0,1,1,1,0,1,10,89,0,16126.17,retail,1,1
amex_C08,amex,0,1,0,1,0,0,0,44,32,2,12289.09,retail,1,0
mc_4834,mc,0,1,1,0,0,0,1,19,60,4,7096.94,saas,2,1
visa_10.2,visa,1,0,1,0,0,0,0,6,97,0,8806.06,saas,2,1
rupay_1065,rupay,1,0,0,1,1,1,0,15,93,2,3386.95,fintech,2,0
disc_AP,disc,1,1,1,1,1,0,0,1,12,0,4889.16,fintech,1,1
mc_4834,mc,1,1,1,1,1,1,0,4,115,1,18330.78,healthcare,2,0
mc_4812,mc,1,0,1,0,1,0,0,16,30,0,4244.79,fintech,2,1
visa_12.5,visa,0,0,1,0,0,0,0,36,40,0,2904.55,travel,0,1
visa_13.9,visa,0,1,1,1,0,0,0,36,13,0,1283.69,healthcare,2,1
mc_4853,mc,0,1,1,0,0,0,1,9,46,3,4166.98,fintech,1,0
visa_10.1,visa,1,1,1,0,0,0,0,24,103,4,19930.43,travel,2,0
mc_4841,mc,0,0,1,1,0,0,1,26,99,3,6463.95,fintech,1,0
mc_4855,mc,0,1,1,1,0,0,0,40,102,3,3621.53,healthcare,1,0
visa_10.1,visa,1,0,1,1,0,0,0,25,108,2,1332.6,fintech,2,1
visa_13.3,visa,0,0,1,0,0,1,1,44,30,0,6026.91,retail,0,1
visa_13.7,visa,0,1,1,1,1,1,0,2,4,0,1025.89,retail,2,1
mc_4834,mc,1,1,1,1,1,0,0,43,106,0,5014.29,healthcare,2,0
mc_4808,mc,1,1,1,1,1,0,1,27,91,1,2989.53,retail,2,1
rupay_1065,rupay,1,1,1,1,0,0,1,42,100,3,10050.4,travel,2,0
rupay_ru02,rupay,0,1,1,1,1,0,1,19,9,1,8998.56,travel,1,1
rupay_ru01,rupay,1,0,0,1,1,0,1,20,107,2,1980.05,retail,1,1
visa_13.2,visa,1,0,1,1,1,0,1,40,7,1,9135.46,healthcare,2,1
rupay_ru01,rupay,1,1,0,1,0,0,1,14,82,0,9392.98,fintech,1,1
mc_4863,mc,1,0,1,0,0,1,0,31,92,0,6273.83,healthcare,2,1
mc_4841,mc,1,1,1,0,1,0,0,19,83,0,17280.5,fintech,1,1
visa_12.5,visa,1,0,1,1,1,1,0,24,91,2,14638.64,ecommerce,2,1
visa_10.4,visa,1,0,1,1,0,0,0,33,45,2,4412.48,healthcare,1,1
visa_10.1,visa,0,1,1,1,0,0,1,34,106,1,1612.43,retail,2,1
visa_13.9,visa,1,0,1,1,1,0,0,31,40,5,2376.3,fintech,2,0
disc_UA,disc,1,1,0,1,0,0,0,24,10,1,768.73,travel,1,1
amex_A08,amex,1,1,1,0,0,0,1,11,10,0,8928.08,retail,2,1
mc_4808,mc,0,1,1,1,0,0,1,9,85,1,972.58,travel,2,1
visa_11.2,visa,0,1,1,1,1,0,0,7,115,0,8673.77,saas,2,1
visa_12.1,visa,1,1,1,0,1,1,1,18,45,0,8898.33,saas,2,1
visa_13.2,visa,1,0,1,1,1,1,0,35,79,0,28370.62,healthcare,1,1
visa_11.3,visa,0,0,0,0,0,1,1,26,18,0,6325.86,ecommerce,2,1
rupay_1085,rupay,0,0,1,1,1,0,0,39,3,1,6792.0,ecommerce,2,1
rupay_1085,rupay,1,1,0,1,1,0,1,12,89,1,4180.25,travel,2,1
visa_10.5,visa,1,1,1,0,1,0,0,39,82,2,10828.93,travel,1,1
rupay_1062,rupay,0,0,1,0,0,0,1,42,74,0,8451.31,fintech,0,0
mc_4837,mc,1,0,0,0,1,0,1,26,54,0,32139.33,saas,0,1
amex_C05,amex,1,1,1,1,1,1,1,24,64,1,13438.35,retail,2,1
rupay_1065,rupay,0,0,1,0,0,1,1,33,40,0,1242.72,fintech,2,0
visa_10.4,visa,0,1,1,0,0,1,0,22,77,3,9214.2,travel,1,0
visa_12.1,visa,1,0,1,1,1,1,1,5,119,0,10916.01,saas,2,1
visa_13.4,visa,1,0,0,1,0,0,1,12,116,0,211.79,saas,2,1
rupay_ru01,rupay,0,0,1,0,0,0,0,22,10,1,4064.87,ecommerce,1,1
visa_13.3,visa,1,1,1,0,0,0,0,15,117,3,18765.12,ecommerce,0,0
amex_C05,amex,0,1,1,1,1,0,1,37,102,2,874.56,saas,2,0
rupay_1065,rupay,0,1,1,1,1,1,1,44,99,0,16727.89,retail,2,1
visa_13.3,visa,0,1,1,1,0,1,0,5,66,8,2618.49,fintech,0,0
disc_DP,disc,0,1,1,0,1,0,0,34,103,0,1861.48,travel,2,0
amex_M49,amex,0,1,1,0,0,0,1,3,59,0,11023.98,ecommerce,2,1
visa_12.5,visa,1,1,1,1,1,0,0,40,48,1,3683.72,retail,0,0
visa_11.3,visa,1,1,1,1,1,1,0,22,73,0,33698.29,saas,2,1
visa_12.1,visa,0,1,1,1,0,0,0,4,26,0,1702.76,fintech,2,1
amex_A02,amex,0,1,0,0,0,0,0,19,66,1,15421.18,saas,2,0
mc_4855,mc,0,0,0,0,0,0,1,14,77,0,27020.52,fintech,1,1
mc_4871,mc,1,0,1,1,1,1,1,28,87,0,8835.48,travel,2,1
visa_13.2,visa,1,0,1,1,1,1,0,45,82,2,6738.34,healthcare,1,0
mc_4863,mc,0,1,0,1,0,0,0,23,83,0,18851.38,retail,0,0
rupay_1065,rupay,0,0,0,1,1,0,0,14,48,1,956.66,fintech,2,1
rupay_ru01,rupay,1,1,1,1,0,0,0,8,97,0,992.17,retail,2,1
visa_13.9,visa,0,0,0,1,0,0,0,17,97,0,570.55,retail,2,1
disc_RG,disc,0,1,1,0,0,1,0,22,11,0,1666.52,retail,1,1
visa_11.1,visa,0,0,0,1,0,0,0,29,80,1,5958.37,ecommerce,2,1
mc_4834,mc,1,0,0,0,0,1,1,36,80,0,12835.98,saas,2,1
rupay_1065,rupay,0,0,0,0,0,0,0,8,97,1,4475.15,healthcare,2,1
visa_12.6.1,visa,1,1,0,0,1,0,0,8,16,0,8971.49,ecommerce,2,1
rupay_1065,rupay,1,1,1,0,0,0,0,1,92,0,3099.97,retail,2,0
visa_13.3,visa,1,0,0,0,0,0,0,45,65,0,6936.54,saas,0,0
rupay_ru02,rupay,1,1,1,1,1,0,1,19,115,0,4206.76,saas,1,0
rupay_ru02,rupay,0,1,1,1,1,1,0,34,74,8,11890.54,travel,2,1
visa_10.1,visa,0,0,1,0,1,1,1,20,47,4,517.36,ecommerce,2,1
rupay_1065,rupay,0,0,1,0,0,0,0,11,5,0,1501.11,fintech,2,1
rupay_1085,rupay,1,0,1,1,0,0,0,38,39,1,2469.33,fintech,0,0
visa_13.2,visa,1,0,1,1,0,1,0,44,44,1,7370.84,fintech,0,0
visa_10.2,visa,1,0,1,1,0,1,0,16,33,1,830.04,retail,2,1
mc_4855,mc,0,0,1,1,1,1,0,2,57,0,6269.3,saas,1,0
mc_4853,mc,0,1,0,1,0,0,0,41,39,1,4225.71,ecommerce,1,1
rupay_1065,rupay,1,0,1,0,1,0,0,18,110,0,3918.66,retail,2,0
visa_11.3,visa,1,1,1,0,1,0,1,24,49,2,17336.87,ecommerce,2,0
rupay_1062,rupay,1,1,1,1,0,1,1,3,54,0,751.33,healthcare,1,0
rupay_1085,rupay,0,1,1,0,0,0,0,28,72,3,18558.51,healthcare,0,0
visa_10.4,visa,1,1,1,1,0,0,0,24,65,0,419.84,fintech,1,1
mc_4837,mc,1,1,1,0,1,0,1,6,55,0,5882.14,travel,1,1
visa_10.3,visa,1,0,1,0,0,1,0,30,56,0,2654.37,travel,2,1
mc_4871,mc,1,1,1,1,1,1,0,16,113,3,13516.1,healthcare,2,1
mc_4863,mc,1,0,1,1,0,0,0,35,52,0,490.18,ecommerce,0,1
visa_13.6,visa,1,1,1,0,1,0,0,42,116,3,6179.65,retail,2,0
mc_4853,mc,0,0,1,0,1,1,0,43,83,1,2008.48,healthcare,1,0
visa_11.1,visa,1,1,1,1,1,1,0,12,43,1,1668.44,healthcare,2,1
rupay_ru02,rupay,0,1,1,1,1,0,1,35,55,1,21711.07,fintech,1,1
amex_C02,amex,0,1,0,0,1,1,0,16,70,0,3500.67,travel,2,1
mc_4853,mc,1,0,0,0,1,1,1,9,48,0,10208.17,fintech,1,0
visa_12.1,visa,1,1,1,1,0,0,1,9,6,1,4052.32,saas,2,1
mc_4808,mc,0,0,0,0,0,0,0,45,52,0,1078.88,travel,2,1
mc_4808,mc,0,1,1,1,1,0,1,42,18,3,4106.66,fintech,2,0
visa_13.8,visa,0,1,0,0,1,0,0,41,91,5,6383.43,travel,2,0
mc_4855,mc,1,0,1,0,1,0,0,28,95,0,6174.06,saas,0,0
visa_10.4,visa,0,0,1,1,1,1,0,19,115,0,30972.2,saas,1,1
disc_UA,disc,1,0,1,0,1,0,0,3,85,0,6344.6,travel,1,1
visa_13.7,visa,0,0,1,1,0,0,0,17,116,2,782.49,healthcare,2,1
mc_4850,mc,1,1,1,1,0,0,0,9,22,0,1499.88,travel,2,1
mc_4870,mc,1,0,1,1,1,0,0,26,119,2,1656.53,healthcare,2,1
visa_13.1,visa,1,1,0,1,1,0,0,36,48,2,7281.39,saas,1,0
mc_4863,mc,1,0,1,1,0,1,1,1,23,5,7686.26,travel,2,1
amex_F29,amex,1,1,1,1,1,0,1,41,95,1,1551.23,saas,2,1
mc_4855,mc,1,1,0,1,0,0,1,44,29,2,2658.02,retail,1,1
visa_12.6.1,visa,1,0,1,0,1,0,0,35,33,3,3210.1,healthcare,2,0
visa_10.5,visa,1,0,1,0,0,0,0,25,85,3,11200.67,fintech,1,0
amex_C05,amex,0,0,1,0,1,1,1,44,118,1,8639.26,travel,2,1
rupay_1085,rupay,0,0,1,1,1,0,0,28,55,8,37790.31,retail,2,0
rupay_1062,rupay,1,1,1,0,1,1,0,26,118,0,3306.32,fintech,2,0
visa_12.1,visa,1,1,1,1,0,0,0,45,25,0,972.35,healthcare,2,1
visa_10.5,visa,0,0,0,1,0,1,0,4,45,0,3660.6,fintech,1,1
visa_11.3,visa,0,1,0,0,0,0,0,20,74,2,9138.81,ecommerce,2,0
disc_RG,disc,0,1,1,1,0,1,1,14,119,0,4482.34,travel,2,1
rupay_ru02,rupay,1,0,1,1,1,0,0,26,104,2,527.61,saas,0,0
disc_UA,disc,0,1,0,0,0,0,0,20,54,0,17069.08,healthcare,1,1
mc_4850,mc,0,1,0,0,1,1,0,1,99,0,1692.89,saas,2,1
mc_4870,mc,0,0,0,0,0,0,0,10,69,0,12458.74,retail,2,1
visa_10.4,visa,1,1,1,0,1,1,0,25,78,0,10141.38,healthcare,1,1
visa_10.5,visa,1,1,1,1,0,1,0,28,84,0,3707.43,saas,2,1
rupay_1062,rupay,1,0,0,0,0,0,1,20,19,0,10412.4,healthcare,0,1
mc_4850,mc,0,0,0,1,0,0,0,42,77,3,12477.08,ecommerce,2,0
visa_10.5,visa,1,1,0,0,0,0,1,29,23,5,12974.06,ecommerce,1,0
mc_4871,mc,0,0,1,1,1,1,0,11,110,0,8900.92,healthcare,2,1
rupay_ru01,rupay,1,1,0,1,1,0,0,15,37,0,3134.65,ecommerce,1,1
visa_10.5,visa,0,0,0,1,1,0,1,2,100,3,2459.63,saas,1,0
visa_13.2,visa,0,0,1,1,0,0,1,23,114,0,9875.4,healthcare,1,0
visa_13.5,visa,1,1,1,0,0,0,0,45,15,3,15230.59,saas,2,0
mc_4870,mc,1,0,1,1,0,0,1,16,49,0,210.15,saas,2,1
visa_13.9,visa,1,1,1,0,0,1,1,12,72,0,6487.1,travel,2,1
visa_10.1,visa,0,1,1,0,0,0,1,27,62,0,6008.5,healthcare,2,1
rupay_ru01,rupay,1,1,0,0,1,0,1,23,33,0,4161.61,saas,1,1
visa_10.3,visa,0,0,1,0,1,0,0,5,24,0,7363.23,saas,0,0
disc_UA,disc,0,0,1,1,0,1,0,34,35,1,5651.96,retail,1,1
visa_10.2,visa,1,0,1,1,1,0,0,33,53,1,7381.04,retail,2,1
visa_10.3,visa,1,1,1,1,1,0,0,15,57,3,4313.68,travel,0,0
rupay_ru01,rupay,0,0,0,0,0,0,1,28,88,0,1505.55,saas,0,1
visa_11.2,visa,0,1,1,0,0,0,0,9,35,1,6913.63,ecommerce,2,1
visa_10.2,visa,1,1,1,1,0,0,0,42,73,3,9655.28,retail,2,1
visa_13.9,visa,0,1,1,1,1,0,0,33,36,1,6249.24,fintech,2,1
rupay_ru01,rupay,1,0,1,1,1,1,1,5,23,1,16036.09,retail,1,1
visa_10.2,visa,0,1,1,1,1,0,0,37,42,0,14980.15,healthcare,2,1
visa_13.3,visa,1,1,1,1,0,0,1,3,50,0,1849.58,retail,0,0
visa_13.9,visa,1,1,1,0,1,0,0,40,9,2,16454.96,fintech,2,0
visa_13.6,visa,1,1,1,0,1,1,0,20,109,0,13833.31,fintech,2,1
rupay_1065,rupay,1,0,1,0,0,0,1,17,38,2,7052.76,healthcare,2,1
visa_10.5,visa,0,1,1,0,0,0,1,44,37,2,7647.54,fintech,1,0
mc_4850,mc,1,1,1,1,1,1,0,1,74,1,3465.22,travel,2,1
visa_13.4,visa,1,0,0,0,1,0,1,15,54,4,8348.18,saas,2,1
mc_4850,mc,1,1,1,0,1,0,0,23,115,1,21085.08,retail,2,1
mc_4850,mc,1,1,1,1,0,0,0,23,75,0,8563.28,fintech,2,1
mc_4855,mc,0,1,1,0,0,1,0,38,28,0,9030.93,fintech,1,1
mc_4871,mc,1,1,0,1,0,0,0,23,52,3,32221.98,fintech,2,1
disc_RM,disc,1,1,1,1,1,0,0,17,107,0,3134.62,ecommerce,2,0
mc_4850,mc,1,1,1,1,0,0,1,39,113,0,4881.92,travel,2,1
mc_4870,mc,1,1,0,1,1,1,1,33,85,0,10904.14,travel,2,1
rupay_1085,rupay,1,0,1,1,0,1,1,27,23,0,3856.45,saas,0,1
visa_10.2,visa,0,0,0,0,0,0,1,44,119,0,4597.68,saas,2,1
mc_4871,mc,1,1,1,0,0,1,0,44,34,1,4904.33,travel,2,1
visa_10.5,visa,1,1,1,1,0,1,1,36,117,0,274.06,fintech,2,1
disc_DP,disc,1,1,1,0,1,0,0,32,57,0,12278.49,retail,2,1
amex_R03,amex,1,1,1,1,0,0,1,24,114,0,7903.64,saas,1,1
visa_13.3,visa,0,1,1,1,0,0,1,20,42,4,9368.28,fintech,0,0
